"","X","...1","id","scientificName","kingdom","vernacularName","individualCount","longitudeDecimal","latitudeDecimal","country","stateProvince","eventDate","eventTime"
"685",685,685,"89364972@OBS","Bufo bufo","Animalia","Common Toad",1,15.1857376064,53.0602819851,"Poland",NA,"2014-06-17",NA
"686",686,686,"89364967@OBS","Arum maculatum","Plantae","Lords-and-Ladies",1,15.1857376064,53.0602819851,"Poland",NA,"2014-06-17",NA
"687",687,687,"89364961@OBS","Epipactis spec.","Plantae",NA,1,15.15,53.05,"Poland",NA,"2014-06-17",NA
"688",688,688,"89364955@OBS","Paris quadrifolia","Plantae","Herb-Paris",1,15.1857376064,53.0602819851,"Poland",NA,"2014-06-17",NA
"689",689,689,"89364947@OBS","Actaea spicata","Plantae","Baneberry",1,15.1857376064,53.0602819851,"Poland",NA,"2014-06-17",NA
"690",690,690,"89364935@OBS","Dryopteris dilatata","Plantae","Broad Buckler-fern",1,15.1857376064,53.0602819851,"Poland",NA,"2014-06-17",NA
"691",691,691,"89364933@OBS","Carex sylvatica","Plantae","Wood-sedge",1,15.1857376064,53.0602819851,"Poland",NA,"2014-06-17",NA
"692",692,692,"89364928@OBS","Scirpus sylvaticus","Plantae","Wood Club-rush",1,15.1857376064,53.0602819851,"Poland",NA,"2014-06-17",NA
"693",693,693,"89364921@OBS","Stachys sylvatica","Plantae","Hedge Woundwort",1,15.1857376064,53.0602819851,"Poland",NA,"2014-06-17",NA
"694",694,694,"89364762@OBS","Anisantha tectorum","Plantae","Drooping Brome",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"695",695,695,"89364756@OBS","Carex nigra","Plantae","Common Sedge",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"696",696,696,"89364746@OBS","Carex canescens","Plantae","White Sedge",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"697",697,697,"89364741@OBS","Reseda lutea","Plantae","Wild Mignonette",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"698",698,698,"89364736@OBS","Euonymus europaeus","Plantae","Spindle",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"699",699,699,"89364729@OBS","Cichorium intybus","Plantae","Chicory",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"700",700,700,"89364710@OBS","Prunus mahaleb","Plantae","St Lucie Cherry",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"701",701,701,"89364702@OBS","Dactylorhiza incarnata","Plantae","Early Marsh-orchid",1,15.6,53.25,"Poland",NA,"2014-06-16",NA
"702",702,702,"89364686@OBS","Ranunculus circinatus","Plantae","Water-crowfoot",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"703",703,703,"89364677@OBS","Dianthus deltoides","Plantae","Maiden Pink",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"704",704,704,"89364670@OBS","Somatochlora metallica","Animalia","Brilliant Emerald",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"705",705,705,"89364665@OBS","Carex lepidocarpa","Plantae","Long-stalked Yellow-sedge",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"706",706,706,"89364646@OBS","Corvus corax","Animalia","Northern Raven",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"707",707,707,"89364621@OBS","Carex appropinquata","Plantae","Fibrous Tussock-sedge",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"708",708,708,"89364616@OBS","Sedum acre","Plantae","Biting Stonecrop",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"709",709,709,"89364602@OBS","Lycaena hippothoe","Animalia","Purple-edged Copper",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"710",710,710,"89364449@OBS","Bromopsis inermis subsp. inermis","Plantae",NA,1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"711",711,711,"89364442@OBS","Elymus repens","Plantae","Couch-grass",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"712",712,712,"89364427@OBS","Chaerophyllum bulbosum","Plantae","Bulbous Chervil",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"713",713,713,"89364420@OBS","Carduus nutans","Plantae","Nodding Thistle",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"714",714,714,"89364415@OBS","Onychogomphus forcipatus","Animalia","Small pincertail",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"715",715,715,"89364399@OBS","Aphanes australis","Plantae","Slender Parsley-piert",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"716",716,716,"89364396@OBS","Impatiens parviflora","Plantae","Small Balsam",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"717",717,717,"89364383@OBS","Lycaena hippothoe","Animalia","Purple-edged Copper",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"718",718,718,"89364367@OBS","Fabriciana adippe","Animalia","High Brown Fritillary",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"719",719,719,"89364365@OBS","Herniaria glabra","Plantae","Smoother Rupture-wort",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"720",720,720,"89364361@OBS","Astragalus glycyphyllos","Plantae","Wild Liquorice",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"721",721,721,"89364358@OBS","Carex leporina","Plantae","Oval Sedge",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"722",722,722,"89364356@OBS","Trifolium arvense","Plantae","Hare's-foot Clover",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"723",723,723,"89364351@OBS","Aporia crataegi","Animalia","Black-veined White",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"724",724,724,"89364346@OBS","Chloris chloris","Animalia","European Greenfinch",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"725",725,725,"89364341@OBS","Berteroa incana","Plantae","Hoary Alison",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"726",726,726,"89364339@OBS","Sambucus nigra","Plantae","Elder",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"727",727,727,"89364334@OBS","Orthetrum cancellatum","Animalia","Black-tailed Skimmer",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"728",728,728,"89364328@OBS","Fumaria officinalis","Plantae","Common Fumitory",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"729",729,729,"89364307@OBS","Somatochlora flavomaculata","Animalia","Yellow-spotted Emerald",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"730",730,730,"89364298@OBS","Somatochlora flavomaculata","Animalia","Yellow-spotted Emerald",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"731",731,731,"89364223@OBS","Carex flava","Plantae","Large Yellow-sedge",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"732",732,732,"89364217@OBS","Carex demissa","Plantae","Common Yellow-sedge",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"733",733,733,"89364213@OBS","Serinus serinus","Animalia","European Serin",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"734",734,734,"89364204@OBS","Cervus elaphus","Animalia","Red Deer",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"735",735,735,"89364189@OBS","Bromus arvensis","Plantae","Field Brome",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"736",736,736,"89364181@OBS","Chaerophyllum temulum","Plantae","Rough Chervil",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"737",737,737,"89364167@OBS","Gonepteryx rhamni","Animalia","Brimstone",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"738",738,738,"89364152@OBS","Melilotus officinalis","Plantae","Ribbed Melilot",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"739",739,739,"89364141@OBS","Libellula fulva","Animalia","Scarce Chaser",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"740",740,740,"89364140@OBS","Libellula fulva","Animalia","Scarce Chaser",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"741",741,741,"89364136@OBS","Libellula fulva","Animalia","Scarce Chaser",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"742",742,742,"89364133@OBS","Libellula fulva","Animalia","Scarce Chaser",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"743",743,743,"89364130@OBS","Ochlodes sylvanus","Animalia","Large Skipper",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"744",744,744,"89364117@OBS","Melitaea diamina","Animalia","False Heath Fritillary",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"745",745,745,"89364109@OBS","Lycaena hippothoe","Animalia","Purple-edged Copper",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"746",746,746,"89364107@OBS","Calopteryx virgo","Animalia","Beautiful Demoiselle",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"747",747,747,"89364063@OBS","Carex pallescens","Plantae","Pale Sedge",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"748",748,748,"89364057@OBS","Polyommatus amandus","Animalia","Amanda's Blue",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"749",749,749,"89364051@OBS","Carex panicea","Plantae","Carnation Sedge",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"750",750,750,"89364048@OBS","Knautia arvensis","Plantae","Field Scabious",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"751",751,751,"89364041@OBS","Coenagrion puella","Animalia","Azure Bluet",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"752",752,752,"89364039@OBS","Asparagus officinalis subsp. officinalis","Plantae","Asparagus",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"753",753,753,"89364031@OBS","Artemisia absinthium","Plantae","Wormwood",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"754",754,754,"89364029@OBS","Persicaria bistorta","Plantae","Common Bistort",1,15.622444152,53.2991635726,"Poland",NA,"2014-06-16",NA
"755",755,755,"89362111@OBS","Tilia cordata + Tilia platyphyllos + Tilia x vulgaris","Plantae",NA,1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"756",756,756,"89362110@OBS","Erigeron annuus","Plantae","Tall Fleabane",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"757",757,757,"89362098@OBS","Juncus inflexus","Plantae","Hard Rush",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"758",758,758,"89362095@OBS","Bromus hordeaceus","Plantae","Soft-brome",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"759",759,759,"89362092@OBS","Anthyllis vulneraria","Plantae","Kidney Vetch",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"760",760,760,"89362084@OBS","Consolida regalis","Plantae","Forking Larkspur",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"761",761,761,"89362079@OBS","Onopordum acanthium agg.","Plantae","Scotch Thistle",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"762",762,762,"89362073@OBS","Oenanthe aquatica","Plantae","Fine-leaved Water-dropwort",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"763",763,763,"89362068@OBS","Carex caryophyllea","Plantae","Spring-sedge",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"764",764,764,"89362062@OBS","Potentilla argentea","Plantae","Hoary Cinquefoil",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"765",765,765,"89362060@OBS","Vicia grandiflora","Plantae","Large-flowered Vetch",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"766",766,766,"89362056@OBS","Cynoglossum officinale","Plantae","Hound's-tongue",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"767",767,767,"89362050@OBS","Streptopelia decaocto","Animalia","Eurasian Collared Dove",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"768",768,768,"89362041@OBS","Descurainia sophia","Plantae","Flixweed",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"769",769,769,"89362022@OBS","Echium vulgare","Plantae","Viper's-bugloss",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"770",770,770,"89362018@OBS","Carex acuta","Plantae","Slender Tufted-sedge",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"771",771,771,"89361986@OBS","Carex hirta","Plantae","Hairy Sedge",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"772",772,772,"89361983@OBS","Plantago media","Plantae","Hoary Plantain",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"773",773,773,"89361924@OBS","Alopecurus aequalis","Plantae","Orange Foxtail",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"774",774,774,"89361914@OBS","Milvus milvus","Animalia","Red Kite",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"775",775,775,"89361909@OBS","Tripleurospermum maritimum","Plantae","False Mayweed (maritimum)",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"776",776,776,"89361895@OBS","Erodium cicutarium","Plantae","Common Stork's-bill",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"777",777,777,"89361888@OBS","Capreolus capreolus","Animalia","European Roe Deer",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"778",778,778,"89361883@OBS","Corvus corax","Animalia","Northern Raven",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"779",779,779,"89361876@OBS","Campanula rotundifolia","Plantae","Harebell",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"780",780,780,"89361856@OBS","Carex appropinquata","Plantae","Fibrous Tussock-sedge",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"781",781,781,"89361852@OBS","Avena fatua","Plantae","Wild Oat",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"782",782,782,"89361851@OBS","Senecio vernalis","Plantae","Spring Groundsel",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"783",783,783,"89361849@OBS","Pilosella officinarum","Plantae","Mouse-ear Hawkweed",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"784",784,784,"89361845@OBS","Medicago sativa","Plantae","Lucerne",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"785",785,785,"89361841@OBS","Carduus crispus","Plantae","Welted Thistle",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"786",786,786,"89361835@OBS","Securigera varia","Plantae","Crown Vetch",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"787",787,787,"89361832@OBS","Anchusa arvensis","Plantae","Small Bugloss",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"788",788,788,"89361826@OBS","Filipendula vulgaris","Plantae","Dropwort",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"789",789,789,"89361825@OBS","Lanius excubitor","Animalia","Great Grey Shrike",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"790",790,790,"89361821@OBS","Coenonympha glycerion","Animalia","Chestnut Heath",1,15.4,53.05,"Poland",NA,"2014-06-15",NA
"791",791,791,"89361785@OBS","Carex pseudocyperus","Plantae","Cyperus Sedge",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"792",792,792,"89361783@OBS","Avena sativa","Plantae","Cultivated Oat",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"793",793,793,"89361781@OBS","Leonurus cardiaca","Plantae","Motherwort",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"794",794,794,"89361778@OBS","Lycopodium clavatum","Plantae","Stag's-horn Clubmoss",1,15.44,53.09,"Poland",NA,"2014-06-15",NA
"795",795,795,"89361773@OBS","Lycaena dispar","Animalia","Large Copper",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"796",796,796,"89361764@OBS","Lycaena dispar","Animalia","Large Copper",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"797",797,797,"89361762@OBS","Lycaena dispar","Animalia","Large Copper",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"798",798,798,"89361761@OBS","Papaver rhoeas","Plantae","Corn Poppy",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"799",799,799,"89361759@OBS","Ochlodes sylvanus","Animalia","Large Skipper",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"800",800,800,"89361757@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"801",801,801,"89361754@OBS","Emberiza calandra","Animalia","Corn Bunting",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"802",802,802,"89361750@OBS","Arrhenatherum elatius","Plantae","False Oat-grass",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"803",803,803,"89361742@OBS","Tragopogon pratensis","Plantae","Goat's-beard",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"804",804,804,"89361729@OBS","Carex spicata","Plantae","Spiked Sedge",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"805",805,805,"89361724@OBS","Anthemis tinctoria","Plantae","Yellow Chamomile",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"806",806,806,"89361720@OBS","Lolium perenne","Plantae","Perennial Rye-grass",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"807",807,807,"89361712@OBS","Carex vulpina","Plantae","True Fox-sedge",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"808",808,808,"89361708@OBS","Logfia minima","Plantae","Small Cudweed",1,15.4428863386,53.0964155157,"Poland",NA,"2014-06-15",NA
"809",809,809,"89361572@OBS","Carex muricata","Plantae","Prickly Sedge",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"810",810,810,"89361562@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"811",811,811,"89361549@OBS","Milvus milvus","Animalia","Red Kite",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"812",812,812,"89361545@OBS","Scirpus sylvaticus","Plantae","Wood Club-rush",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"813",813,813,"89361539@OBS","Vicia villosa subsp. varia","Plantae",NA,1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"814",814,814,"89361534@OBS","Hirundo rustica","Animalia","Barn Swallow",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"815",815,815,"89361530@OBS","Veronica anagallis-aquatica","Plantae","Blue Water-speedwell",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"816",816,816,"89361522@OBS","Jasione montana","Plantae","Sheep's-bit",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"817",817,817,"89361505@OBS","Platycnemis pennipes","Animalia","Blue Featherleg",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"818",818,818,"89361497@OBS","Carex vesicaria","Plantae","Bladder-sedge",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"819",819,819,"89361495@OBS","Briza media","Plantae","Quaking-grass",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"820",820,820,"89361489@OBS","Ranunculus sceleratus","Plantae","Celery-leaved Buttercup",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"821",821,821,"89361485@OBS","Centaurea scabiosa","Plantae","Greater Knapweed",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"822",822,822,"89361480@OBS","Vanessa atalanta","Animalia","Red Admiral",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"823",823,823,"89361438@OBS","Viola arvensis","Plantae","Field Pansy",1,15.4494667036,53.100095232,"Poland",NA,"2014-06-15",NA
"824",824,824,"89361389@OBS","Acer negundo","Plantae","Ash-leaved Maple",1,15.4543590541,53.3188488445,"Poland",NA,"2014-06-14",NA
"825",825,825,"89361384@OBS","Erysimum cheiranthoides","Plantae","Treacle Mustard",1,15.4543590541,53.3188488445,"Poland",NA,"2014-06-14",NA
"826",826,826,"89361374@OBS","Anthoxanthum aristatum","Plantae","Annual Vernal-grass",1,15.4543590541,53.3188488445,"Poland",NA,"2014-06-14",NA
"827",827,827,"89361372@OBS","Erigeron acris","Plantae","Blue Fleabane",1,15.4543590541,53.3188488445,"Poland",NA,"2014-06-14",NA
"828",828,828,"89361367@OBS","Odontites vernus","Plantae","Red Bartsia",1,15.4543590541,53.3188488445,"Poland",NA,"2014-06-14",NA
"829",829,829,"89361364@OBS","Campanula rapunculus","Plantae","Rampion Bellflower",1,15.4543590541,53.3188488445,"Poland",NA,"2014-06-14",NA
"830",830,830,"89361358@OBS","Phacelia tanacetifolia","Plantae","Phacelia",1,15.4543590541,53.3188488445,"Poland",NA,"2014-06-14",NA
"831",831,831,"89361348@OBS","Saxicola rubetra","Animalia","Whinchat",1,15.4543590541,53.3188488445,"Poland",NA,"2014-06-14",NA
"832",832,832,"89361341@OBS","Avena fatua","Plantae","Wild Oat",1,15.4543590541,53.3188488445,"Poland",NA,"2014-06-14",NA
"833",833,833,"89361338@OBS","Viola arvensis","Plantae","Field Pansy",1,15.4543590541,53.3188488445,"Poland",NA,"2014-06-14",NA
"834",834,834,"89361330@OBS","Viscum album","Plantae","Mistletoe",1,15.4543590541,53.3188488445,"Poland",NA,"2014-06-14",NA
