"","...1","id","scientificName","kingdom","vernacularName","individualCount","longitudeDecimal","latitudeDecimal","country","stateProvince","eventDate","eventTime"
"804",804,"89361729@OBS","Carex spicata","Plantae","Spiked Sedge",1,15.4428863386,53.0964155157,"Poland",NA,2014-06-15,NA
"805",805,"89361724@OBS","Anthemis tinctoria","Plantae","Yellow Chamomile",1,15.4428863386,53.0964155157,"Poland",NA,2014-06-15,NA
"806",806,"89361720@OBS","Lolium perenne","Plantae","Perennial Rye-grass",1,15.4428863386,53.0964155157,"Poland",NA,2014-06-15,NA
"807",807,"89361712@OBS","Carex vulpina","Plantae","True Fox-sedge",1,15.4428863386,53.0964155157,"Poland",NA,2014-06-15,NA
"808",808,"89361708@OBS","Logfia minima","Plantae","Small Cudweed",1,15.4428863386,53.0964155157,"Poland",NA,2014-06-15,NA
"809",809,"89361572@OBS","Carex muricata","Plantae","Prickly Sedge",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"810",810,"89361562@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"811",811,"89361549@OBS","Milvus milvus","Animalia","Red Kite",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"812",812,"89361545@OBS","Scirpus sylvaticus","Plantae","Wood Club-rush",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"813",813,"89361539@OBS","Vicia villosa subsp. varia","Plantae",NA,1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"814",814,"89361534@OBS","Hirundo rustica","Animalia","Barn Swallow",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"815",815,"89361530@OBS","Veronica anagallis-aquatica","Plantae","Blue Water-speedwell",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"816",816,"89361522@OBS","Jasione montana","Plantae","Sheep's-bit",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"817",817,"89361505@OBS","Platycnemis pennipes","Animalia","Blue Featherleg",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"818",818,"89361497@OBS","Carex vesicaria","Plantae","Bladder-sedge",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"819",819,"89361495@OBS","Briza media","Plantae","Quaking-grass",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"820",820,"89361489@OBS","Ranunculus sceleratus","Plantae","Celery-leaved Buttercup",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"821",821,"89361485@OBS","Centaurea scabiosa","Plantae","Greater Knapweed",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"822",822,"89361480@OBS","Vanessa atalanta","Animalia","Red Admiral",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"823",823,"89361438@OBS","Viola arvensis","Plantae","Field Pansy",1,15.4494667036,53.100095232,"Poland",NA,2014-06-15,NA
"824",824,"89361389@OBS","Acer negundo","Plantae","Ash-leaved Maple",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"825",825,"89361384@OBS","Erysimum cheiranthoides","Plantae","Treacle Mustard",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"826",826,"89361374@OBS","Anthoxanthum aristatum","Plantae","Annual Vernal-grass",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"827",827,"89361372@OBS","Erigeron acris","Plantae","Blue Fleabane",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"828",828,"89361367@OBS","Odontites vernus","Plantae","Red Bartsia",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"829",829,"89361364@OBS","Campanula rapunculus","Plantae","Rampion Bellflower",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"830",830,"89361358@OBS","Phacelia tanacetifolia","Plantae","Phacelia",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"831",831,"89361348@OBS","Saxicola rubetra","Animalia","Whinchat",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"832",832,"89361341@OBS","Avena fatua","Plantae","Wild Oat",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"833",833,"89361338@OBS","Viola arvensis","Plantae","Field Pansy",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"834",834,"89361330@OBS","Viscum album","Plantae","Mistletoe",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"835",835,"89361322@OBS","Turdus pilaris","Animalia","Fieldfare",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"836",836,"89361316@OBS","Grus grus","Animalia","Common Crane",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"837",837,"89361312@OBS","Centaurea cyanus","Plantae","Cornflower",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"838",838,"89361279@OBS","Aglais urticae","Animalia","Small Tortoiseshell",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"839",839,"89361275@OBS","Teesdalia nudicaulis","Plantae","Shepherd's Cress",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"840",840,"89361270@OBS","Avena sativa","Plantae","Cultivated Oat",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"841",841,"89361265@OBS","Chloris chloris","Animalia","European Greenfinch",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"842",842,"89361262@OBS","Motacilla flava","Animalia","Western Yellow Wagtail",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"843",843,"89361257@OBS","Motacilla flava","Animalia","Western Yellow Wagtail",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"844",844,"89361256@OBS","Motacilla flava","Animalia","Western Yellow Wagtail",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"845",845,"89361252@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"846",846,"89361249@OBS","Scleranthus annuus subsp. annuus","Plantae","Annual Knawel",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"847",847,"89361244@OBS","Vanessa cardui","Animalia","Painted Lady",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"848",848,"89361240@OBS","Buteo buteo","Animalia","Common Buzzard",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"849",849,"89361233@OBS","Agrostemma githago","Plantae","Corncockle",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"850",850,"89361230@OBS","Jasione montana","Plantae","Sheep's-bit",1,15.4543590541,53.3188488445,"Poland",NA,2014-06-14,NA
"851",851,"89360104@OBS","Thamnolia vermicularis",NA,"Whiteworm lichen",1,19.986387491,49.2295264627,"Poland",NA,2014-10-18,16:03:00
"852",852,"89359796@OBS","Homogyne alpina","Plantae","Purple Colt's-foot",1,19.94897698,49.26111577,"Poland",NA,2014-10-18,11:46:00
"853",853,"89359793@OBS","Asarum europaeum","Plantae","European Wild Ginger",1,19.95277288,49.2645566,"Poland",NA,2014-10-18,11:06:00
"854",854,"89359791@OBS","Adenostyles alliariae","Plantae",NA,1,19.95277288,49.2645566,"Poland",NA,2014-10-18,11:06:00
"855",855,"89359769@OBS","Vaccinium vitis-idaea","Plantae","Cowberry",1,19.986387491,49.2295264627,"Poland",NA,2014-10-18,16:03:00
"856",856,"89359701@OBS","Dryas octopetala","Plantae","Mountain Avens",1,19.95318164,49.25910118,"Poland",NA,2014-10-18,12:11:00
"857",857,"89359692@OBS","Polystichum lonchitis","Plantae","Holly Fern",1,19.94897698,49.26111577,"Poland",NA,2014-10-18,11:46:00
"858",858,"89359669@OBS","Festuca altissima","Plantae","Wood Fescue",1,19.9599981307,49.2602542819,"Poland",NA,2014-10-18,12:11:00
"859",859,"89359612@OBS","Carlina acaulis","Plantae","Stemless Carline Thistle",1,19.96625379,49.26330735,"Poland",NA,2014-10-18,12:56:00
"860",860,"89359556@OBS","Pinus mugo agg.","Plantae",NA,1,19.98826072,49.22813121,"Poland",NA,2014-10-18,15:36:00
"861",861,"89359503@OBS","Juncus trifidus","Plantae","Three-leaved Rush",1,19.986387491,49.2295264627,"Poland",NA,2014-10-18,16:03:00
"862",862,"89359481@OBS","Geum montanum","Plantae",NA,1,19.986387491,49.2295264627,"Poland",NA,2014-10-18,16:03:00
"863",863,"89359471@OBS","Primula minima","Plantae",NA,1,19.986387491,49.2295264627,"Poland",NA,2014-10-18,16:03:00
"864",864,"89359456@OBS","Trifolium badium","Plantae","Brown Clover",1,19.9821120502,49.2324875683,"Poland",NA,2014-10-18,15:36:00
"865",865,"89345637@OBS","Chelidonium majus","Plantae","Greater Celandine",1,15.37725024,52.27405046,"Poland",NA,2014-10-14,08:32:00
"866",866,"89345636@OBS","Achillea millefolium","Plantae","Yarrow",1,15.38106327,52.2729731,"Poland",NA,2014-10-14,08:33:00
"867",867,"89345635@OBS","Artemisia vulgaris","Plantae","Mugwort",1,15.38174093,52.27276734,"Poland",NA,2014-10-14,08:33:00
"868",868,"89345634@OBS","Daucus carota","Plantae","Wild Carrot",1,15.38253651,52.27260969,"Poland",NA,2014-10-14,08:33:00
"869",869,"89345632@OBS","Cytisus scoparius","Plantae","Broom",1,15.38369439,52.27224479,"Poland",NA,2014-10-14,08:34:00
"870",870,"89345629@OBS","Athyrium filix-femina","Plantae","Lady-fern",1,15.3881523,52.27117351,"Poland",NA,2014-10-14,08:35:00
"871",871,"89345628@OBS","Alnus glutinosa","Plantae","Black Alder",1,15.38878803,52.27092502,"Poland",NA,2014-10-14,08:35:00
"872",872,"89345627@OBS","Euonymus europaeus","Plantae","Spindle",1,15.39010226,52.27053502,"Poland",NA,2014-10-14,08:35:00
"873",873,"89345626@OBS","Anchusa officinalis","Plantae","Alkanet",1,15.551208,52.24797886,"Poland",NA,2014-10-14,08:44:00
"874",874,"89345623@OBS","Erigeron annuus","Plantae","Tall Fleabane",1,21.01994394,52.23381125,"Poland",NA,2014-10-14,13:27:00
"875",875,"89345622@OBS","Galinsoga quadriradiata","Plantae","Shaggy Soldier",1,21.02466978,52.235431,"Poland",NA,2014-10-14,13:32:00
"876",876,"89345621@OBS","Impatiens glandulifera","Plantae","Indian Balsam",1,19.95836881,49.28744471,"Poland",NA,2014-10-15,13:13:00
"877",877,"89345620@OBS","Hesperis matronalis","Plantae","Dame's-violet",1,19.9604031,49.28834616,"Poland",NA,2014-10-15,13:15:00
"878",878,"89345619@OBS","Bellis perennis","Plantae","Common Daisy",1,19.98149647,49.27050453,"Poland",NA,2014-10-16,17:32:00
"879",879,"89345617@OBS","Deschampsia cespitosa","Plantae","Tufted Hair-grass",1,19.97788693,49.28772746,"Poland",NA,2014-10-16,18:10:00
"880",880,"89345615@OBS","Trifolium medium","Plantae","Zigzag Clover",1,19.95715324,49.28135306,"Poland",NA,2014-10-17,14:41:00
"881",881,"89345614@OBS","Geranium robertianum","Plantae","Herb-Robert",1,19.95562156,49.27121561,"Poland",NA,2014-10-17,15:35:00
"882",882,"89345613@OBS","Huperzia selago","Plantae","Fir Clubmoss",1,19.95,49.25,"Poland",NA,2014-10-17,15:41:00
"883",883,"89345611@OBS","Sanicula europaea","Plantae","Sanicle",1,19.95277288,49.2645566,"Poland",NA,2014-10-18,11:06:00
"884",884,"89345610@OBS","Huperzia selago","Plantae","Fir Clubmoss",1,19.9,49.25,"Poland",NA,2014-10-18,11:31:00
"885",885,"89345608@OBS","Prenanthes purpurea","Plantae","Purple Lettuce",1,19.95119953,49.26128192,"Poland",NA,2014-10-18,11:57:00
"886",886,"89345607@OBS","Gentianopsis ciliata","Plantae","Fringed Gentian",1,19.95,49.25,"Poland",NA,2014-10-18,12:11:00
"887",887,"89345606@OBS","Spinulum annotinum","Plantae","Interrupted Clubmoss",1,19.95715384,49.25961451,"Poland",NA,2014-10-18,12:20:00
"888",888,"89345605@OBS","Gentiana asclepiadea","Plantae","Willow Gentian",1,19.96257591,49.26141106,"Poland",NA,2014-10-18,12:37:00
"889",889,"89345604@OBS","Equisetum sylvaticum","Plantae","Wood Horsetail",1,19.96579485,49.26308803,"Poland",NA,2014-10-18,12:51:00
"890",890,"89345602@OBS","Cardamine impatiens","Plantae","Narrow-leaved Bitter-cress",1,19.97960429,49.26919709,"Poland",NA,2014-10-18,14:40:00
"891",891,"89345600@OBS","Huperzia selago","Plantae","Fir Clubmoss",1,19.95,49.2,"Poland",NA,2014-10-18,15:36:00
"892",892,"89345598@OBS","Telekia speciosa","Plantae","Yellow Oxeye",1,19.97880932,49.28027557,"Poland",NA,2014-10-18,17:23:00
"893",893,"89345594@OBS","Galinsoga parviflora","Plantae","Gallant Soldier",1,19.94511004,50.06765661,"Poland",NA,2014-10-19,12:29:00
"894",894,"89345593@OBS","Eragrostis minor","Plantae","Small Love-grass",1,19.93920623,50.0588747,"Poland",NA,2014-10-19,13:44:00
"895",895,"89345592@OBS","Chelidonium majus","Plantae","Greater Celandine",1,19.93589435,50.05332981,"Poland",NA,2014-10-19,17:38:00
"896",896,"89336349@OBS","Alces alces","Animalia","Elk",2,22.5233459473,53.3763653545,"Poland",NA,2014-07-14,18:30:00
"897",897,"89318386@OBS","Chrysomela populi","Animalia","Red Poplar Leaf Beetle",1,22.5714688003,53.374547616,"Poland",NA,2013-05-13,NA
"898",898,"89318233@OBS","Ciconia ciconia","Animalia","White Stork",1,22.5921680778,53.3481304506,"Poland",NA,2013-05-13,NA
"899",899,"89318222@OBS","Grus grus","Animalia","Common Crane",2,22.5902798027,53.3468495126,"Poland",NA,2013-05-13,NA
"900",900,"89318168@OBS","Coreus marginatus","Animalia",NA,1,22.5871862099,53.3496803342,"Poland",NA,2013-05-12,NA
"901",901,"89318087@OBS","Leucorrhinia rubicunda","Animalia","Ruby Whiteface",1,22.55,53.3,"Poland",NA,2013-05-12,NA
"902",902,"89318056@OBS","Bufo bufo","Animalia","Common Toad",1,22.5917137787,53.3483161835,"Poland",NA,2013-05-12,NA
"903",903,"89318002@OBS","Leucorrhinia rubicunda","Animalia","Ruby Whiteface",1,22.55,53.3,"Poland",NA,2013-05-12,NA
"904",904,"89315859@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.5920034572,53.3483289926,"Poland",NA,2013-05-12,NA
"905",905,"89315835@OBS","Zootoca vivipara","Animalia","Common Lizard",1,22.5902224705,53.3473362736,"Poland",NA,2013-05-12,NA
"906",906,"89314444@OBS","Gryllus campestris","Animalia","Field Cricket",1,22.5918532535,53.3467598455,"Poland",NA,2013-05-12,NA
"907",907,"89314273@OBS","Rana arvalis","Animalia","Moor Frog",1,22.55,53.3,"Poland",NA,2013-05-12,NA
"908",908,"89314251@OBS","Pyrrhocoris apterus","Animalia","Firebug",1,22.5926579162,53.3482137103,"Poland",NA,2013-05-12,NA
"909",909,"89314183@OBS","Hirundo rustica","Animalia","Barn Swallow",10,22.5928188488,53.348232924,"Poland",NA,2013-05-12,NA
"910",910,"89314141@OBS","Circus pygargus","Animalia","Montagu's Harrier",1,22.5978764892,53.3423531155,"Poland",NA,2013-05-12,NA
"911",911,"89306958@OBS","Natrix natrix","Animalia","European Grass Snake",1,23.75,52.7,"Poland",NA,2014-07-09,14:30:00
"912",912,"89278391@OBS","Cervus elaphus","Animalia","Red Deer",9,23.8134670258,52.7240122164,"Poland",NA,2014-07-08,NA
"913",913,"88782527@OBS","Corvus cornix","Animalia","Hooded Crow",2,20.980862975,52.1906039959,"Poland",NA,2014-09-21,16:49:00
"914",914,"88782526@OBS","Coloeus monedula","Animalia","Western Jackdaw",1,20.9812277554,52.1906697676,"Poland",NA,2014-09-21,17:20:00
"915",915,"88782524@OBS","Corvus cornix","Animalia","Hooded Crow",4,20.9911948441,52.196911054,"Poland",NA,2014-09-23,08:34:00
"916",916,"88782520@OBS","Corvus cornix","Animalia","Hooded Crow",1,21.0179954766,52.2131382422,"Poland",NA,2014-09-24,17:56:00
"917",917,"88218782@OBS","Alces alces","Animalia","Elk",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"918",918,"88218766@OBS","Vulpes vulpes","Animalia","Red Fox",1,22.7,53.45,"Poland",NA,2014-05-10,NA
"919",919,"88218763@OBS","Corvus corax","Animalia","Northern Raven",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"920",920,"88218747@OBS","Sturnus vulgaris","Animalia","Common Starling",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"921",921,"88218738@OBS","Carduelis carduelis","Animalia","European Goldfinch",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"922",922,"88218737@OBS","Chloris chloris","Animalia","European Greenfinch",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"923",923,"88218729@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"924",924,"88218688@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"925",925,"88218671@OBS","Saxicola rubetra","Animalia","Whinchat",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"926",926,"88218669@OBS","Luscinia luscinia","Animalia","Thrush Nightingale",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"927",927,"88218658@OBS","Motacilla flava","Animalia","Western Yellow Wagtail",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"928",928,"88218641@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"929",929,"88218631@OBS","Sterna hirundo","Animalia","Common Tern",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"930",930,"88218623@OBS","Gallinago gallinago","Animalia","Common Snipe",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"931",931,"88218609@OBS","Grus grus","Animalia","Common Crane",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"932",932,"88218602@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"933",933,"88218594@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"934",934,"88218589@OBS","Cygnus olor","Animalia","Mute Swan",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"935",935,"88218588@OBS","Ciconia ciconia","Animalia","White Stork",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"936",936,"88218586@OBS","Ciconia nigra","Animalia","Black Stork",1,22.7087402344,53.4815082715,"Poland",NA,2014-05-10,NA
"937",937,"88218220@OBS","Cygnus olor","Animalia","Mute Swan",1,22.8900146484,54.1881554811,"Poland",NA,2014-05-09,NA
"938",938,"88218218@OBS","Ciconia ciconia","Animalia","White Stork",1,22.8900146484,54.1881554811,"Poland",NA,2014-05-09,NA
"939",939,"88216866@OBS","Hyla arborea","Animalia","Common Tree Frog",1,22.5,53.35,"Poland",NA,2014-05-08,NA
"940",940,"88216766@OBS","Acrocephalus paludicola","Animalia","Aquatic Warbler",1,22.4670410156,53.2422080609,"Poland",NA,2014-05-08,NA
"941",941,"88216740@OBS","Perdix perdix","Animalia","Grey Partridge",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"942",942,"88216731@OBS","Helix pomatia","Animalia","Escargot",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"943",943,"88216722@OBS","Alces alces","Animalia","Elk",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"944",944,"88216712@OBS","Anthocharis cardamines","Animalia","Orange-tip",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"945",945,"88216639@OBS","Castor fiber","Animalia","Eurasian Beaver",1,22.45,53.25,"Poland",NA,2014-05-08,NA
"946",946,"88216605@OBS","Bufo bufo","Animalia","Common Toad",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"947",947,"88216591@OBS","Vulpes vulpes","Animalia","Red Fox",1,22.45,53.25,"Poland",NA,2014-05-08,NA
"948",948,"88216585@OBS","Capreolus capreolus","Animalia","European Roe Deer",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"949",949,"88216501@OBS","Coccothraustes coccothraustes","Animalia","Hawfinch",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"950",950,"88216486@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"951",951,"88216485@OBS","Emberiza schoeniclus","Animalia","Common Reed Bunting",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"952",952,"88216473@OBS","Sylvia communis","Animalia","Common Whitethroat",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"953",953,"88216449@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"954",954,"88216440@OBS","Turdus pilaris","Animalia","Fieldfare",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"955",955,"88216434@OBS","Saxicola rubetra","Animalia","Whinchat",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"956",956,"88216430@OBS","Luscinia luscinia","Animalia","Thrush Nightingale",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"957",957,"88216422@OBS","Motacilla flava","Animalia","Western Yellow Wagtail",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"958",958,"88216411@OBS","Upupa epops","Animalia","Eurasian Hoopoe",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"959",959,"88216386@OBS","Chlidonias leucopterus","Animalia","White-winged Tern",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"960",960,"88216381@OBS","Chlidonias hybrida","Animalia","Whiskered Tern",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"961",961,"88216346@OBS","Grus grus","Animalia","Common Crane",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
"962",962,"88216324@OBS","Circus pygargus","Animalia","Montagu's Harrier",1,22.4636077881,53.2832795087,"Poland",NA,2014-05-08,NA
